form,filing_date,report_date,items,accession_number,primary_doc_url,filing_index_url
6-K,2026-02-10,2026-02-10,,0001654954-26-001073,https://www.sec.gov/Archives/edgar/data/901832/000165495426001073/a3234s.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001073/
6-K,2026-02-03,2026-02-03,,0001654954-26-000857,https://www.sec.gov/Archives/edgar/data/901832/000165495426000857/a4833r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000857/
6-K,2026-02-02,2026-02-02,,0001654954-26-000824,https://www.sec.gov/Archives/edgar/data/901832/000165495426000824/a1980r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000824/
6-K,2026-02-02,2026-02-02,,0001654954-26-000795,https://www.sec.gov/Archives/edgar/data/901832/000165495426000795/a2764r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000795/
6-K,2026-02-02,2026-02-02,,0001654954-26-000792,https://www.sec.gov/Archives/edgar/data/901832/000165495426000792/a2714r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000792/
6-K,2026-01-30,2026-01-30,,0001654954-26-000730,https://www.sec.gov/Archives/edgar/data/901832/000165495426000730/a0031r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000730/
6-K,2026-01-29,2026-01-29,,0001654954-26-000688,https://www.sec.gov/Archives/edgar/data/901832/000165495426000688/a9169q.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000688/
6-K,2026-01-20,2026-01-20,,0001654954-26-000464,https://www.sec.gov/Archives/edgar/data/901832/000165495426000464/a4875p.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000464/
6-K,2026-01-08,2026-01-08,,0001654954-26-000153,https://www.sec.gov/Archives/edgar/data/901832/000165495426000153/a0621oastra.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000153/
6-K,2026-01-02,2026-01-02,,0001654954-26-000027,https://www.sec.gov/Archives/edgar/data/901832/000165495426000027/a4560n.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426000027/
6-K,2025-12-22,2025-12-22,,0001654954-25-014171,https://www.sec.gov/Archives/edgar/data/901832/000165495425014171/a3725m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425014171/
6-K,2025-12-22,2025-12-22,,0001654954-25-014166,https://www.sec.gov/Archives/edgar/data/901832/000165495425014166/a3788m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425014166/
6-K,2025-12-22,2025-12-22,,0001654954-25-014164,https://www.sec.gov/Archives/edgar/data/901832/000165495425014164/a3786m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425014164/
6-K,2025-12-19,2025-12-19,,0001654954-25-014136,https://www.sec.gov/Archives/edgar/data/901832/000165495425014136/a2063m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425014136/
6-K,2025-12-16,2025-12-16,,0001654954-25-013974,https://www.sec.gov/Archives/edgar/data/901832/000165495425013974/a655l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013974/
6-K,2025-12-16,2025-12-16,,0001654954-25-013970,https://www.sec.gov/Archives/edgar/data/901832/000165495425013970/a6719l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013970/
6-K,2025-12-04,2025-12-04,,0001654954-25-013678,https://www.sec.gov/Archives/edgar/data/901832/000165495425013678/a3053k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013678/
6-K,2025-12-01,2025-12-01,,0001654954-25-013569,https://www.sec.gov/Archives/edgar/data/901832/000165495425013569/a6866j.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013569/
6-K,2025-12-01,2025-12-01,,0001654954-25-013567,https://www.sec.gov/Archives/edgar/data/901832/000165495425013567/a6944j.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013567/
6-K,2025-11-26,2025-11-26,,0001654954-25-013450,https://www.sec.gov/Archives/edgar/data/901832/000165495425013450/a9865i.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013450/
6-K,2025-11-24,2025-11-24,,0001654954-25-013401,https://www.sec.gov/Archives/edgar/data/901832/000165495425013401/a6308i.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013401/
6-K,2025-11-20,2025-11-20,,0001654954-25-013317,https://www.sec.gov/Archives/edgar/data/901832/000165495425013317/a2653i.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013317/
6-K,2025-11-17,2025-11-17,,0001654954-25-013129,https://www.sec.gov/Archives/edgar/data/901832/000165495425013129/a8336h1.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013129/
6-K,2025-11-14,2025-11-14,,0001654954-25-013043,https://www.sec.gov/Archives/edgar/data/901832/000165495425013043/a6121h.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425013043/
6-K,2025-11-10,2025-11-10,,0001654954-25-012757,https://www.sec.gov/Archives/edgar/data/901832/000165495425012757/a9097g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425012757/
6-K,2025-11-06,2025-11-06,,0001654954-25-012630,https://www.sec.gov/Archives/edgar/data/901832/000165495425012630/a4030g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425012630/
6-K,2025-11-03,2025-11-03,,0001654954-25-012502,https://www.sec.gov/Archives/edgar/data/901832/000165495425012502/a9801f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425012502/
6-K,2025-11-03,2025-11-03,,0001654954-25-012498,https://www.sec.gov/Archives/edgar/data/901832/000165495425012498/a7883f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425012498/
6-K,2025-11-03,2025-11-03,,0001104659-25-105425,https://www.sec.gov/Archives/edgar/data/901832/000110465925105425/tm2529889d1_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465925105425/
6-K,2025-10-28,2025-10-28,,0001654954-25-012271,https://www.sec.gov/Archives/edgar/data/901832/000165495425012271/a9943e.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425012271/
6-K,2025-10-28,2025-10-28,,0001654954-25-012262,https://www.sec.gov/Archives/edgar/data/901832/000165495425012262/a0174f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425012262/
6-K,2025-10-22,2025-10-22,,0001654954-25-012040,https://www.sec.gov/Archives/edgar/data/901832/000165495425012040/a2961e.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425012040/
6-K,2025-10-20,2025-10-20,,0001654954-25-011951,https://www.sec.gov/Archives/edgar/data/901832/000165495425011951/a9315d.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011951/
6-K,2025-10-20,2025-10-20,,0001654954-25-011943,https://www.sec.gov/Archives/edgar/data/901832/000165495425011943/a9156d.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011943/
6-K,2025-10-14,2025-10-14,,0001654954-25-011688,https://www.sec.gov/Archives/edgar/data/901832/000165495425011688/a9731c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011688/
6-K,2025-10-07,2025-10-07,,0001654954-25-011529,https://www.sec.gov/Archives/edgar/data/901832/000165495425011529/a2843c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011529/
6-K,2025-10-06,2025-10-06,,0001654954-25-011461,https://www.sec.gov/Archives/edgar/data/901832/000165495425011461/a1092c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011461/
6-K,2025-10-01,2025-10-01,,0001654954-25-011310,https://www.sec.gov/Archives/edgar/data/901832/000165495425011310/a5115b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011310/
6-K,2025-09-29,2025-09-29,,0001654954-25-011177,https://www.sec.gov/Archives/edgar/data/901832/000165495425011177/a1100b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011177/
6-K,2025-09-29,2025-09-29,,0001654954-25-011175,https://www.sec.gov/Archives/edgar/data/901832/000165495425011175/a1788b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011175/
6-K,2025-09-29,2025-09-29,,0001104659-25-094039,https://www.sec.gov/Archives/edgar/data/901832/000110465925094039/tm2526326-11_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465925094039/
6-K,2025-09-25,2025-09-25,,0001654954-25-011107,https://www.sec.gov/Archives/edgar/data/901832/000165495425011107/a8844a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425011107/
6-K,2025-09-22,2025-09-22,,0001654954-25-010969,https://www.sec.gov/Archives/edgar/data/901832/000165495425010969/a2200a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425010969/
6-K,2025-09-22,2025-09-22,,0001654954-25-010967,https://www.sec.gov/Archives/edgar/data/901832/000165495425010967/a2198a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425010967/
6-K,2025-09-17,2025-09-17,,0001654954-25-010847,https://www.sec.gov/Archives/edgar/data/901832/000165495425010847/a6053z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425010847/
6-K,2025-09-17,2025-09-17,,0001654954-25-010845,https://www.sec.gov/Archives/edgar/data/901832/000165495425010845/a6048z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425010845/
6-K,2025-09-02,2025-09-02,,0001654954-25-010235,https://www.sec.gov/Archives/edgar/data/901832/000165495425010235/a3337x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425010235/
6-K,2025-08-28,2025-08-28,,0001654954-25-010131,https://www.sec.gov/Archives/edgar/data/901832/000165495425010131/a0720x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425010131/
6-K,2025-08-26,2025-08-26,,0001654954-25-010040,https://www.sec.gov/Archives/edgar/data/901832/000165495425010040/a6775w.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425010040/
6-K,2025-08-21,2025-08-21,,0001654954-25-009884,https://www.sec.gov/Archives/edgar/data/901832/000165495425009884/a2511w.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425009884/
6-K,2025-08-18,2025-08-18,,0001654954-25-009748,https://www.sec.gov/Archives/edgar/data/901832/000165495425009748/a7666v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425009748/
6-K,2025-08-15,2025-08-15,,0001654954-25-009692,https://www.sec.gov/Archives/edgar/data/901832/000165495425009692/a5241v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425009692/
6-K,2025-08-12,2025-08-12,,0001654954-25-009396,https://www.sec.gov/Archives/edgar/data/901832/000165495425009396/a0142v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425009396/
6-K,2025-08-01,2025-08-01,,0001654954-25-008838,https://www.sec.gov/Archives/edgar/data/901832/000165495425008838/a6194t.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425008838/
6-K,2025-07-29,2025-06-30,,0001104659-25-071432,https://www.sec.gov/Archives/edgar/data/901832/000110465925071432/azn-20250630x6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465925071432/
6-K,2025-07-24,2025-07-24,,0001654954-25-008413,https://www.sec.gov/Archives/edgar/data/901832/000165495425008413/a3269s.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425008413/
6-K,2025-07-22,2025-07-22,,0001654954-25-008260,https://www.sec.gov/Archives/edgar/data/901832/000165495425008260/a9509r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425008260/
6-K,2025-07-16,2025-07-16,,0001654954-25-008111,https://www.sec.gov/Archives/edgar/data/901832/000165495425008111/a2015r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425008111/
6-K,2025-07-14,2025-07-14,,0001654954-25-008010,https://www.sec.gov/Archives/edgar/data/901832/000165495425008010/a9003q.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425008010/
6-K,2025-07-07,2025-07-07,,0001654954-25-007785,https://www.sec.gov/Archives/edgar/data/901832/000165495425007785/a7036p.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425007785/
6-K,2025-07-01,2025-07-01,,0001654954-25-007604,https://www.sec.gov/Archives/edgar/data/901832/000165495425007604/a0819p.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425007604/
6-K,2025-06-24,2025-06-24,,0001654954-25-007315,https://www.sec.gov/Archives/edgar/data/901832/000165495425007315/a0674o.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425007315/
6-K,2025-06-13,2025-06-13,,0001654954-25-006914,https://www.sec.gov/Archives/edgar/data/901832/000165495425006914/a6592m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425006914/
6-K,2025-06-12,2025-06-12,,0001654954-25-006868,https://www.sec.gov/Archives/edgar/data/901832/000165495425006868/a4851m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425006868/
6-K,2025-06-06,2025-06-06,,0001654954-25-006655,https://www.sec.gov/Archives/edgar/data/901832/000165495425006655/a7065l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425006655/
6-K,2025-06-02,2025-06-02,,0001654954-25-006418,https://www.sec.gov/Archives/edgar/data/901832/000165495425006418/a9992k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425006418/
6-K,2025-06-02,2025-06-02,,0001654954-25-006414,https://www.sec.gov/Archives/edgar/data/901832/000165495425006414/a9988k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425006414/
6-K,2025-05-27,2025-05-27,,0001654954-25-006101,https://www.sec.gov/Archives/edgar/data/901832/000165495425006101/a0471k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425006101/
6-K,2025-05-23,2025-05-23,,0001654954-25-006059,https://www.sec.gov/Archives/edgar/data/901832/000165495425006059/a8814j.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425006059/
6-K,2025-05-21,2025-05-21,,0001654954-25-005972,https://www.sec.gov/Archives/edgar/data/901832/000165495425005972/a4894j.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425005972/
6-K,2025-05-20,2025-05-20,,0001654954-25-005901,https://www.sec.gov/Archives/edgar/data/901832/000165495425005901/a3029j.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425005901/
6-K,2025-05-09,2025-05-09,,0001654954-25-005331,https://www.sec.gov/Archives/edgar/data/901832/000165495425005331/a9743h.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425005331/
6-K,2025-05-07,2025-05-07,,0001654954-25-005175,https://www.sec.gov/Archives/edgar/data/901832/000165495425005175/a5800h.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425005175/
6-K,2025-05-06,2025-05-06,,0001654954-25-005099,https://www.sec.gov/Archives/edgar/data/901832/000165495425005099/a4568h.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425005099/
6-K,2025-05-02,2025-05-02,,0001654954-25-005021,https://www.sec.gov/Archives/edgar/data/901832/000165495425005021/a1484h.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425005021/
6-K,2025-05-01,2025-05-01,,0001654954-25-004975,https://www.sec.gov/Archives/edgar/data/901832/000165495425004975/a1151h.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425004975/
6-K,2025-05-01,2025-05-01,,0001654954-25-004956,https://www.sec.gov/Archives/edgar/data/901832/000165495425004956/a9064g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425004956/
6-K,2025-04-29,2025-04-29,,0001654954-25-004745,https://www.sec.gov/Archives/edgar/data/901832/000165495425004745/a4906g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425004745/
6-K,2025-04-29,2025-04-29,,0001654954-25-004742,https://www.sec.gov/Archives/edgar/data/901832/000165495425004742/a5133g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425004742/
6-K,2025-04-29,2025-04-29,,0001654954-25-004737,https://www.sec.gov/Archives/edgar/data/901832/000165495425004737/a5242g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425004737/
6-K,2025-04-22,2025-04-22,,0001654954-25-004504,https://www.sec.gov/Archives/edgar/data/901832/000165495425004504/a6358f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425004504/
6-K,2025-04-11,2025-04-11,,0001654954-25-004150,https://www.sec.gov/Archives/edgar/data/901832/000165495425004150/a7730e.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425004150/
6-K,2025-04-04,2025-04-04,,0001654954-25-003896,https://www.sec.gov/Archives/edgar/data/901832/000165495425003896/a5497d.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425003896/
6-K,2025-04-04,2025-04-04,,0001654954-25-003894,https://www.sec.gov/Archives/edgar/data/901832/000165495425003894/a5798d.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425003894/
6-K,2025-04-01,2025-04-01,,0001654954-25-003772,https://www.sec.gov/Archives/edgar/data/901832/000165495425003772/a0180d.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425003772/
6-K,2025-03-31,2025-03-31,,0001654954-25-003590,https://www.sec.gov/Archives/edgar/data/901832/000165495425003590/a7993c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425003590/
6-K,2025-03-31,2025-03-31,,0001654954-25-003589,https://www.sec.gov/Archives/edgar/data/901832/000165495425003589/a8120c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425003589/
6-K,2025-03-21,2025-03-21,,0001654954-25-003128,https://www.sec.gov/Archives/edgar/data/901832/000165495425003128/a6965b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425003128/
6-K,2025-03-17,2025-03-17,,0001654954-25-002841,https://www.sec.gov/Archives/edgar/data/901832/000165495425002841/a9035a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002841/
6-K,2025-03-17,2025-03-17,,0001654954-25-002839,https://www.sec.gov/Archives/edgar/data/901832/000165495425002839/a9033a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002839/
6-K,2025-03-17,2025-03-17,,0001654954-25-002837,https://www.sec.gov/Archives/edgar/data/901832/000165495425002837/a9028a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002837/
6-K,2025-03-12,2025-03-12,,0001654954-25-002669,https://www.sec.gov/Archives/edgar/data/901832/000165495425002669/a4492a.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002669/
6-K,2025-03-07,2025-03-07,,0001654954-25-002424,https://www.sec.gov/Archives/edgar/data/901832/000165495425002424/a8569z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002424/
6-K,2025-03-07,2025-03-07,,0001654954-25-002413,https://www.sec.gov/Archives/edgar/data/901832/000165495425002413/a8473z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002413/
6-K,2025-03-07,2025-03-07,,0001654954-25-002412,https://www.sec.gov/Archives/edgar/data/901832/000165495425002412/a8006z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002412/
6-K,2025-03-07,2025-03-07,,0001104659-25-021517,https://www.sec.gov/Archives/edgar/data/901832/000110465925021517/tm257801d1_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465925021517/
6-K,2025-03-06,2025-03-06,,0001654954-25-002350,https://www.sec.gov/Archives/edgar/data/901832/000165495425002350/a6846z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002350/
6-K,2025-03-05,2025-03-05,,0001654954-25-002308,https://www.sec.gov/Archives/edgar/data/901832/000165495425002308/a5122z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002308/
6-K,2025-03-03,2025-03-03,,0001654954-25-002199,https://www.sec.gov/Archives/edgar/data/901832/000165495425002199/a9708y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002199/
6-K,2025-03-03,2025-03-03,,0001654954-25-002166,https://www.sec.gov/Archives/edgar/data/901832/000165495425002166/a9395y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002166/
6-K,2025-02-28,2025-02-28,,0001654954-25-002102,https://www.sec.gov/Archives/edgar/data/901832/000165495425002102/a9301y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425002102/
6-K,2025-02-26,2025-02-26,,0001654954-25-001920,https://www.sec.gov/Archives/edgar/data/901832/000165495425001920/a4479y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001920/
6-K,2025-02-19,2025-02-19,,0001654954-25-001661,https://www.sec.gov/Archives/edgar/data/901832/000165495425001661/a5991x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001661/
20-F,2025-02-18,2024-12-31,,0001104659-25-014750,https://www.sec.gov/Archives/edgar/data/901832/000110465925014750/azn-20241231x20f.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465925014750/
6-K,2025-02-18,2025-02-18,,0001104659-25-014732,https://www.sec.gov/Archives/edgar/data/901832/000110465925014732/tm251208d3_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465925014732/
6-K,2025-02-18,2025-02-18,,0001654954-25-001625,https://www.sec.gov/Archives/edgar/data/901832/000165495425001625/a5539x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001625/
6-K,2025-02-18,2025-02-18,,0001654954-25-001619,https://www.sec.gov/Archives/edgar/data/901832/000165495425001619/a4239x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001619/
6-K,2025-02-18,2025-02-18,,0001654954-25-001614,https://www.sec.gov/Archives/edgar/data/901832/000165495425001614/a4044x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001614/
6-K,2025-02-06,2025-02-06,,0001654954-25-001189,https://www.sec.gov/Archives/edgar/data/901832/000165495425001189/a1107w.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001189/
6-K,2025-02-03,2025-02-03,,0001654954-25-001087,https://www.sec.gov/Archives/edgar/data/901832/000165495425001087/a7256v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001087/
6-K,2025-02-03,2025-02-03,,0001654954-25-001005,https://www.sec.gov/Archives/edgar/data/901832/000165495425001005/a5235v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425001005/
6-K,2025-01-28,2025-01-28,,0001654954-25-000846,https://www.sec.gov/Archives/edgar/data/901832/000165495425000846/a9335u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425000846/
6-K,2025-01-21,2025-01-21,,0001654954-25-000565,https://www.sec.gov/Archives/edgar/data/901832/000165495425000565/a8555t.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425000565/
6-K,2025-01-17,2025-01-17,,0001654954-25-000518,https://www.sec.gov/Archives/edgar/data/901832/000165495425000518/a7490t.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425000518/
6-K,2025-01-02,2025-01-02,,0001654954-25-000031,https://www.sec.gov/Archives/edgar/data/901832/000165495425000031/a9281r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495425000031/
6-K,2024-12-26,2024-12-26,,0001654954-24-015891,https://www.sec.gov/Archives/edgar/data/901832/000165495424015891/a1964r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424015891/
6-K,2024-12-23,2024-12-23,,0001654954-24-015839,https://www.sec.gov/Archives/edgar/data/901832/000165495424015839/a0239r.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424015839/
6-K,2024-12-16,2024-12-16,,0001654954-24-015567,https://www.sec.gov/Archives/edgar/data/901832/000165495424015567/a1209q.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424015567/
6-K,2024-12-05,2024-12-05,,0001654954-24-015165,https://www.sec.gov/Archives/edgar/data/901832/000165495424015165/a8986o.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424015165/
6-K,2024-12-04,2024-12-04,,0001654954-24-015151,https://www.sec.gov/Archives/edgar/data/901832/000165495424015151/a8097o.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424015151/
6-K,2024-12-02,2024-12-02,,0001654954-24-015049,https://www.sec.gov/Archives/edgar/data/901832/000165495424015049/a3952o.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424015049/
6-K,2024-12-02,2024-12-02,,0001654954-24-015048,https://www.sec.gov/Archives/edgar/data/901832/000165495424015048/a3917o.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424015048/
6-K,2024-11-25,2024-11-25,,0001654954-24-014843,https://www.sec.gov/Archives/edgar/data/901832/000165495424014843/a4123n.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014843/
6-K,2024-11-20,2024-11-20,,0001654954-24-014697,https://www.sec.gov/Archives/edgar/data/901832/000165495424014697/a0144n.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014697/
6-K,2024-11-18,2024-11-18,,0001654954-24-014570,https://www.sec.gov/Archives/edgar/data/901832/000165495424014570/a5115m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014570/
6-K,2024-11-15,2024-11-15,,0001654954-24-014517,https://www.sec.gov/Archives/edgar/data/901832/000165495424014517/a4728m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014517/
6-K,2024-11-15,2024-11-15,,0001654954-24-014508,https://www.sec.gov/Archives/edgar/data/901832/000165495424014508/a4252m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014508/
6-K,2024-11-13,2024-11-13,,0001654954-24-014235,https://www.sec.gov/Archives/edgar/data/901832/000165495424014235/a1407m.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014235/
6-K,2024-11-12,2024-11-12,,0001654954-24-014095,https://www.sec.gov/Archives/edgar/data/901832/000165495424014095/a8036l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014095/
6-K,2024-11-12,2024-11-12,,0001654954-24-014093,https://www.sec.gov/Archives/edgar/data/901832/000165495424014093/a7970l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014093/
6-K,2024-11-12,2024-11-12,,0001654954-24-014089,https://www.sec.gov/Archives/edgar/data/901832/000165495424014089/a7967l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014089/
6-K,2024-11-12,2024-11-12,,0001654954-24-014084,https://www.sec.gov/Archives/edgar/data/901832/000165495424014084/a7952l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424014084/
6-K,2024-11-08,2024-11-08,,0001654954-24-013972,https://www.sec.gov/Archives/edgar/data/901832/000165495424013972/a5104l.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424013972/
6-K,2024-11-01,2024-11-01,,0001654954-24-013617,https://www.sec.gov/Archives/edgar/data/901832/000165495424013617/a4905k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424013617/
6-K,2024-10-30,2024-10-30,,0001654954-24-013471,https://www.sec.gov/Archives/edgar/data/901832/000165495424013471/a2709k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424013471/
6-K,2024-10-21,2024-10-21,,0001654954-24-013146,https://www.sec.gov/Archives/edgar/data/901832/000165495424013146/tm_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424013146/
6-K,2024-10-07,2024-10-07,,0001654954-24-012726,https://www.sec.gov/Archives/edgar/data/901832/000165495424012726/a0905h.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424012726/
6-K,2024-10-01,2024-10-01,,0001654954-24-012560,https://www.sec.gov/Archives/edgar/data/901832/000165495424012560/a4718g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424012560/
6-K,2024-09-26,2024-09-26,,0001654954-24-012321,https://www.sec.gov/Archives/edgar/data/901832/000165495424012321/a7133f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424012321/
6-K,2024-09-23,2024-09-23,,0001654954-24-012148,https://www.sec.gov/Archives/edgar/data/901832/000165495424012148/a1419f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424012148/
6-K,2024-09-23,2024-09-23,,0001654954-24-012146,https://www.sec.gov/Archives/edgar/data/901832/000165495424012146/a1425f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424012146/
6-K,2024-09-20,2024-09-20,,0001654954-24-012136,https://www.sec.gov/Archives/edgar/data/901832/000165495424012136/astrazenecaplc-1262f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495424012136/
